userId,gender,nat,city,state,postcode,eloRating,ranking
4057,female,IE,kinsale,cork city,22465,-400,134
4058,female,CA,selkirk,british columbia,14892,-700,154
4059,female,FR,fort-de-france,deux-sèvres,18111,342,74
4060,male,DE,borken,hamburg,31789,200,87
4061,female,IE,laytown-bettystown-mornington,kerry,12417,-734,156
4062,female,NL,midden-drenthe,zeeland,20356,333,75
4063,male,FR,bordeaux,aisne,23940,-200,120
4064,male,US,carrollton,colorado,67942,-600,147
4065,male,AU,warrnambool,new south wales,3585,466,68
4066,female,US,washington,georgia,34871,-400,134
4067,female,FI,sottunga,northern savonia,43805,2400,9
4068,male,NL,maasgouw,friesland,84601,0,102
4069,female,CA,jasper,new brunswick,36932,320,76
4070,female,CH,lully vd,aargau,8522,300,78
4071,male,FI,imatra,kainuu,85176,-240,123
4072,female,CA,bath,alberta,52377,,
4073,male,ES,córdoba,asturias,91270,-67,107
4074,male,BR,itatiba,mato grosso,84825,400,71
4075,male,NZ,auckland,hawke's bay,52331,200,87
4076,female,FR,montpellier,jura,26939,,
4077,female,AU,tamworth,south australia,6658,-2400,204
4078,female,ES,san sebastián de los reyes,extremadura,96946,-400,134
4079,male,BR,birigüi,paraná,44287,500,66
4080,female,US,omaha,florida,20405,-67,107
4081,female,DK,jerslev sj,midtjylland,46637,0,102
4082,male,IE,cobh,offaly,15371,-1600,191
4083,male,IE,passage west,donegal,52733,-667,151
4084,female,AU,darwin,south australia,8551,228,85
4085,male,NL,duiven,utrecht,81127,533,65
4086,male,AU,perth,new south wales,2598,66,98
4087,female,IR,آمل,آذربایجان غربی,77619,-534,143
4088,male,FI,iitti,finland proper,89484,80,97
4089,male,DK,stenderup,nordjylland,92942,-300,127
4090,female,DE,neuburg-schrobenhausen,rheinland-pfalz,75809,200,87
4091,female,GB,ripon,strathclyde,J6U 4AE,800,48
4092,male,IE,mullingar,roscommon,27611,-467,138
4093,female,NL,molenwaard,overijssel,26444,-1680,192
4094,female,CA,shelbourne,yukon,44026,-800,158
4095,female,AU,wagga wagga,new south wales,9092,0,102
4096,female,IE,cork,leitrim,47144,-200,120
4097,male,US,davenport,north carolina,98270,0,102
4098,male,DK,nykøbing f,syddanmark,16488,50,100
4099,female,TR,gaziantep,muğla,53242,-200,120
4100,male,TR,trabzon,siirt,29406,400,71
4101,male,NZ,nelson,hawke's bay,34573,,
4102,male,DE,passau,hamburg,98678,-267,125
4103,male,GB,swansea,county londonderry,A3 0BX,800,48
4104,male,GB,worcester,west sussex,X7 3DE,-800,158
4105,male,CH,villars-le-terroir,basel-landschaft,3554,640,59
4106,female,FR,perpignan,haute-marne,80085,-400,134
4107,female,DK,jystrup,syddanmark,32383,500,66
4108,female,ES,parla,región de murcia,24723,333,75
4109,male,BR,ubá,rio grande do norte,24356,1600,20
4110,female,IR,ساری,زنجان,52597,600,61
4111,male,FI,rusko,southern savonia,26928,-267,125
4112,male,FR,angers,somme,70909,-80,109
4113,male,CA,elgin,saskatchewan,63587,900,44
4114,female,AU,warrnambool,new south wales,8276,320,76
4115,male,TR,kütahya,mersin,53426,-80,109
4116,male,AU,geraldton,western australia,5179,-1400,183
4117,male,IR,زاهدان,کرمان,92211,-267,125
4118,male,TR,kastamonu,İzmir,55846,0,102
4119,female,CH,lausanne,basel-stadt,2348,0,102
4120,male,TR,van,rize,12913,-200,120
4121,male,GB,sunderland,county armagh,N3 1DB,200,87
4122,female,CA,stratford,québec,87414,,
4123,male,US,washington,new york,48257,66,98
4124,male,DE,bayreuth,mecklenburg-vorpommern,49646,500,66
4125,male,CH,oulens-sous-echallens,st. gallen,4538,0,102
4126,female,FI,hollola,finland proper,29994,200,87
4127,female,CA,richmond,prince edward island,59338,-100,111
4128,male,NL,nijkerk,zuid-holland,29295,-1267,177
4129,female,CH,les cullayes,appenzell ausserrhoden,1193,-200,120
4130,female,NL,eemnes,flevoland,17146,466,68
4131,male,NL,zaanstad,groningen,17089,-467,138
4132,female,US,visalia,arkansas,10596,-400,134
4133,male,DE,ansbach,bremen,46570,-160,117
4134,male,FI,rautavaara,kymenlaakso,72641,533,65
4135,female,TR,kahramanmaraş,kocaeli,26649,-67,107
4136,female,DK,vesterborg,syddanmark,35036,-320,129
4137,male,GB,st davids,county londonderry,S48 1BQ,-400,134
4138,male,US,los lunas,new jersey,79128,-267,125
4139,female,NZ,new plymouth,west coast,73249,-400,134
4140,female,AU,brisbane,victoria,8916,0,102
4141,female,ES,granada,la rioja,69882,640,59
4142,female,CH,berolle,ticino,1193,88,96
4143,male,ES,guadalajara,castilla y león,28697,-267,125
4144,female,US,sterling heights,south dakota,22538,400,71
4145,male,IR,اسلام‌شهر,قزوین,59985,0,102
4146,male,CA,trenton,québec,51300,300,78
4147,female,IE,athenry,wicklow,55293,50,100
4148,male,GB,canterbury,west yorkshire,L6K 1SR,-200,120
4149,female,US,anna,new mexico,84802,,
4150,male,DE,ludwigshafen a. rhein,hessen,38630,-50,105
4151,male,BR,duque de caxias,goiás,22970,600,61
4152,male,NZ,dunedin,auckland,45767,-2000,199
4153,male,CA,westport,ontario,71070,0,102
4154,male,CH,paudex,luzern,2043,-600,147
4155,male,AU,hobart,new south wales,8195,0,102
4156,female,NL,landsmeer,zuid-holland,81020,-320,129
4157,male,DE,vechta,sachsen,89687,560,63
4158,female,FI,lestijärvi,lapland,91484,-320,129
4159,female,BR,itaguaí,minas gerais,11537,560,63
4160,female,FI,kristinestad,päijät-häme,98798,160,90
4161,male,DE,forchheim,sachsen-anhalt,24996,-1334,181
4162,male,FI,juankoski,åland,58797,0,102
4163,female,FR,reims,ariège,22398,-320,129
4164,male,CH,echichens,genève,9192,800,48
4165,female,NZ,new plymouth,hawke's bay,82345,-200,120
4166,female,AU,wagga wagga,australian capital territory,3883,133,92
4167,male,AU,traralgon,tasmania,3547,-934,163
4168,male,US,new orleans,new hampshire,31636,100,95
4169,female,IR,دزفول,لرستان,60625,-100,111
4170,female,NZ,rotorua,auckland,82069,-500,141
4171,female,NL,harlingen,zuid-holland,39038,80,97
4172,female,DE,erlangen-höchstadt,bremen,29759,100,95
4173,female,IR,یزد,مرکزی,44339,500,66
4174,female,DE,pforzheim,nordrhein-westfalen,87110,-146,115
4175,male,NL,de ronde venen,friesland,49059,100,95
4176,female,IR,زاهدان,تهران,28589,600,61
4177,female,CA,aylmer,northwest territories,30605,-120,113
4178,female,FI,joroinen,central ostrobothnia,66720,-900,161
4179,female,CH,bioley-magnoux,basel-stadt,7726,266,81
4180,female,CA,springfield,northwest territories,41133,-1258,176
4181,female,BR,rio grande,tocantins,13414,133,92
4182,male,BR,são josé de ribamar,minas gerais,13328,320,76
4183,male,NZ,lower hutt,wellington,49381,266,81
4184,male,BR,caxias,distrito federal,67779,-400,134
4185,female,GB,city of london,grampian,D12 6FF,750,50
4186,female,FR,champigny-sur-marne,hautes-alpes,87030,-934,163
4187,male,CH,grancy,uri,7260,0,102
4188,male,ES,arrecife,canarias,72485,-134,114
4189,female,DK,frederiksberg,syddanmark,46755,200,87
4190,male,IR,کرمانشاه,بوشهر,36873,0,102
4191,female,DE,emsland,saarland,30565,400,71
4192,female,US,yonkers,georgia,14974,466,68
4193,male,CA,elgin,northwest territories,16013,280,80
4194,male,NL,muiden,groningen,71773,-160,117
4195,male,BR,teresina,sergipe,97327,,
4196,male,TR,hatay,kilis,62293,0,102
4197,female,IE,sallins,mayo,13701,-400,134
4198,male,AU,townsville,tasmania,9015,-267,125
4199,female,DK,jerslev sj,nordjylland,96573,3400,3
4200,female,FI,pielavesi,ostrobothnia,82598,-800,158
4201,female,DK,gørløse,nordjylland,24917,0,102
4202,male,CH,berolle,uri,4370,0,102
4203,male,ES,palma de mallorca,andalucía,47043,0,102
4204,male,GB,newport,cornwall,PY93 0RH,800,48
4205,female,DE,forchheim,bremen,11025,-400,134
4206,male,GB,norwich,east sussex,RO8B 7LS,-534,143
4207,male,CA,lumsden,saskatchewan,29045,533,65
4208,male,BR,sobral,paraná,60713,600,61
4209,male,US,memphis,new jersey,31213,66,98
4210,female,CH,cugy vd,zürich,9838,133,92
4211,male,TR,giresun,kilis,59407,-500,141
4212,female,NL,albrandswaard,overijssel,69800,700,54
4213,female,DK,branderup j,sjælland,80880,1000,38
4214,male,FR,roubaix,calvados,56076,666,56
4215,female,FI,kuopio,åland,72236,-240,123
4216,female,US,celina,georgia,23155,1466,21
4217,female,NZ,dunedin,waikato,43860,-240,123
4218,female,DE,uecker-randow,sachsen-anhalt,55859,-400,134
4219,female,FR,lyon,loir-et-cher,65591,1000,38
4220,male,DK,lintrup,hovedstaden,28836,600,61
4221,male,FR,nancy,indre,59250,600,61
4222,female,DK,pandrup,hovedstaden,87338,-100,111
4223,male,DE,hannover,niedersachsen,98636,114,94
4224,male,ES,orense,extremadura,50742,0,102
4225,female,BR,itu,alagoas,73055,600,61
4226,male,CH,villars-sous-yens,basel-stadt,7844,1600,20
4227,male,NL,noord-beveland,flevoland,39079,-300,127
4228,female,DK,kongsvinger,sjælland,60619,1000,38
4229,male,CA,inverness,nova scotia,25633,-267,125
4230,female,NZ,whangarei,hawke's bay,46250,-1067,169
4231,female,NL,oegstgeest,flevoland,92353,0,102
4232,male,DE,aurich,sachsen-anhalt,44139,-667,151
4233,male,DE,reutlingen,sachsen,90750,-267,125
4234,male,GB,city of london,central,W24 9SW,-267,125
4235,female,FR,courbevoie,allier,69837,-4267,214
4236,female,CA,cornwall,prince edward island,36860,-40,103
4237,male,IR,آمل,کرمانشاه,91007,500,66
4238,female,FR,nice,finistère,86992,-267,125
4239,female,BR,viamão,sergipe,41541,-134,114
4240,male,NZ,tauranga,wellington,87766,-1400,183
4241,female,TR,İstanbul,sinop,19073,-200,120
4242,male,NZ,upper hutt,northland,33512,-200,120
4243,male,DE,cottbus/chosebuz,niedersachsen,29050,-250,124
4244,female,CA,lasalle,nova scotia,18200,-400,134
4245,female,FI,nykarleby,southern ostrobothnia,69781,-500,141
4246,female,BR,francisco morato,minas gerais,20764,-200,120
4247,male,IE,skerries,donegal,51595,240,84
4248,female,FR,tours,cher,59207,,
4249,male,CA,south river,ontario,16637,0,102
4250,male,BR,viamão,rondônia,26708,-200,120
4251,male,DK,århus c.,nordjylland,36450,-600,147
4252,male,CA,armstrong,québec,55985,-734,156
4253,female,TR,kayseri,ordu,87547,-134,114
4254,male,CA,sidney,nunavut,29891,400,71
4255,female,NL,bergen op zoom,noord-holland,29484,320,76
4256,male,BR,ipatinga,alagoas,53174,1200,30
4257,female,ES,san sebastián,castilla la mancha,62714,133,92
4258,female,FR,orléans,corse-du-sud,80452,-100,111
4259,male,DK,hornbæk,midtjylland,86523,-534,143
4260,female,IE,ashbourne,kerry,48116,720,53
4261,male,NL,lopik,limburg,99469,240,84
4262,male,US,glendale,iowa,25203,133,92
4263,male,NL,zeevang,overijssel,43115,-134,114
4264,male,TR,mardin,bartın,16003,-400,134
4265,male,IR,قم,مازندران,48898,80,97
4266,female,FI,finström,southern ostrobothnia,94135,1200,30
4267,female,IE,kilkenny,westmeath,35685,0,102
4268,male,IE,mallow,galway,99457,-534,143
4269,female,AU,port macquarie,queensland,5951,-200,120
4270,female,FR,limoges,hauts-de-seine,11004,-134,114
4271,female,NL,bunschoten,utrecht,74280,933,42
4272,male,DK,nr åby,hovedstaden,48820,-880,160
4273,female,ES,palma de mallorca,asturias,87420,-334,130
4274,female,IR,گرگان,کهگیلویه و بویراحمد,74286,100,95
4275,male,TR,kayseri,kocaeli,10824,-1267,177
4276,male,FI,kauhajoki,uusimaa,48465,100,95
4277,female,CH,pully,valais,8242,160,90
4278,female,IE,kildare,westmeath,58493,100,95
4279,female,FI,kuortane,tavastia proper,52685,-267,125
4280,female,DE,celle,bayern,56998,-200,120
4281,female,IE,sligo,leitrim,95385,800,48
4282,male,NL,ede,groningen,77172,2000,13
4283,male,FR,champigny-sur-marne,loir-et-cher,59986,,
4284,male,CH,vaux-sur-morges,nidwalden,1639,-67,107
4285,female,ES,hospitalet de llobregat,islas baleares,59541,-134,114
4286,female,TR,İzmir,sakarya,55737,-134,114
4287,male,CH,denens,genève,6490,-100,111
4288,male,DE,haßberge,niedersachsen,83076,-229,122
4289,female,IE,ashbourne,cavan,13580,-560,144
4290,male,NZ,wellington,wellington,62130,0,102
4291,female,CA,chatham,saskatchewan,49911,-600,147
4292,female,NZ,rotorua,marlborough,10937,-667,151
4293,female,CH,froideville,luzern,3062,0,102
4294,female,DE,aichach-friedberg,niedersachsen,69607,-100,111
4295,male,NZ,invercargill,nelson,45966,800,48
4296,male,IE,kells,fingal,57893,-400,134
4297,female,NL,duiven,groningen,82904,400,71
4298,female,GB,bath,devon,FK4 1YW,-200,120
4299,female,DK,branderup j,hovedstaden,20086,100,95
4300,male,AU,queanbeyan,new south wales,6415,-2134,201
4301,female,IR,همدان,همدان,92026,0,102
4302,female,US,fayetteville,oklahoma,48559,933,42
4303,female,GB,portsmouth,north yorkshire,MF5 3QL,-400,134
4304,male,GB,wells,durham,WM4 4DW,800,48
4305,male,NL,binnenmaas,groningen,67772,300,78
4306,female,FR,mulhouse,charente-maritime,28791,400,71
4307,male,DE,düren,bremen,22928,400,71
4308,female,IR,اراک,زنجان,47486,240,84
4309,female,FI,leppävirta,north karelia,50874,-800,158
4310,female,IE,shannon,offaly,19352,300,78
4311,male,US,broken arrow,iowa,15467,-1150,174
4312,female,IE,killarney,kerry,21038,-400,134
4313,female,IE,carrigtwohill,waterford,82286,-300,127
4314,male,FI,kuhmoinen,tavastia proper,77390,-267,125
4315,male,IR,ملارد,کهگیلویه و بویراحمد,31513,-534,143
4316,female,AU,adelaide,tasmania,823,400,71
4317,female,DE,diepholz,hamburg,34396,100,95
4318,male,US,oxnard,rhode island,94694,-720,155
4319,female,IE,skerries,limerick,98817,-343,131
4320,male,IE,monaghan,cork,14909,-800,158
4321,male,AU,geraldton,south australia,2795,133,92
4322,male,US,albany,delaware,93969,400,71
4323,male,ES,cartagena,melilla,52858,533,65
4324,male,AU,mildura,south australia,8457,0,102
4325,male,DE,calw,thüringen,84037,400,71
4326,female,IR,اراک,اصفهان,31227,-134,114
4327,female,IR,شهریار,تهران,45501,400,71
4328,male,IR,بوشهر,چهارمحال و بختیاری,55365,-200,120
4329,female,BR,bacabal,mato grosso do sul,55819,266,81
4330,male,CH,yens,glarus,6304,533,65
4331,male,TR,erzurum,aksaray,67730,-400,134
4332,female,IR,بروجرد,گیلان,41841,-1000,166
4333,female,BR,uberlândia,rio de janeiro,69597,-1600,191
4334,female,FR,saint-denis,haute-corse,99608,100,95
4335,female,BR,joão pessoa,santa catarina,53005,700,54
4336,female,FI,karkkila,kainuu,14494,0,102
4337,male,NZ,gisborne,auckland,56944,-500,141
4338,female,IE,ratoath,galway,50159,240,84
4339,female,FR,aulnay-sous-bois,orne,69724,300,78
4340,male,TR,tekirdağ,bartın,82071,0,102
4341,male,TR,uşak,tokat,77874,-120,113
4342,female,IR,خرم‌آباد,لرستان,39374,200,87
4343,male,IR,نجف‌آباد,بوشهر,79585,133,92
4344,male,FI,tornio,southern ostrobothnia,22187,-172,118
4345,male,CH,belmont-sur-lausanne,nidwalden,3396,2000,13
4346,male,AU,queanbeyan,australian capital territory,4968,1600,20
4347,male,NZ,nelson,tasman,41194,-100,111
4348,male,CH,berolle,st. gallen,2329,1200,30
4349,female,US,ventura,west virginia,66617,800,48
4350,male,DK,lundby,sjælland,26973,755,49
4351,male,BR,carapicuíba,rio de janeiro,49058,-267,125
4352,female,US,elizabeth,wyoming,73732,-400,134
4353,male,FI,jalasjärvi,satakunta,88852,533,65
4354,male,CH,mollie-margot,jura,1200,266,81
4355,male,ES,hospitalet de llobregat,melilla,60289,400,71
4356,male,IR,ارومیه,هرمزگان,90064,-200,120
4357,female,CH,belmont-sur-lausanne,graubünden,7712,300,78
4358,female,FI,enonkoski,finland proper,83540,-400,134
4359,male,BR,patos de minas,pará,29480,400,71
4360,male,NL,bedum,utrecht,72984,0,102
4361,female,FI,jämijärvi,kainuu,77466,400,71
4362,female,FR,saint-étienne,gard,75424,160,90
4363,male,TR,şırnak,bingöl,98003,-229,122
4364,female,ES,burgos,región de murcia,30164,933,42
4365,female,IR,کرمانشاه,ایلام,58814,-300,127
4366,male,ES,sevilla,navarra,71691,-320,129
4367,female,FI,pielavesi,pirkanmaa,32188,228,85
4368,female,DK,sandved,syddanmark,23113,-134,114
4369,female,AU,townsville,western australia,1552,-400,134
4370,female,TR,batman,siirt,30420,-458,137
4371,male,IE,dunboyne,fingal,92769,200,87
4372,male,FR,metz,eure,70404,-400,134
4373,male,CH,echandens-denges,glarus,7949,900,44
4374,female,AU,kalgoorlie,australian capital territory,9930,-172,118
4375,male,IE,kells,tipperary,76678,-534,143
4376,female,TR,gümüşhane,amasya,30532,200,87
4377,female,CA,dorchester,ontario,48171,-489,140
4378,male,NZ,whangarei,auckland,93945,0,102
4379,female,DK,samsø,danmark,11150,160,90
4380,female,ES,móstoles,ceuta,17008,-400,134
4381,male,CA,princeton,yukon,56259,-300,127
4382,male,TR,antalya,antalya,91316,-286,126
4383,male,US,eugene,wisconsin,42458,-800,158
4384,male,IR,خوی,کردستان,15105,600,61
4385,male,BR,vitória,rio de janeiro,58197,-134,114
4386,female,CH,peyres-possens,st. gallen,3327,-200,120
4387,male,ES,ferrol,extremadura,22756,-267,125
4388,female,ES,las palmas de gran canaria,extremadura,36410,-667,151
4389,female,FR,argenteuil,paris,95413,-629,148
4390,female,IE,tullamore,carlow,15272,266,81
4391,female,FI,siikainen,north karelia,58908,-667,151
4392,female,GB,plymouth,clwyd,XK4 8HD,240,84
4393,female,DE,passau,nordrhein-westfalen,91757,-200,120
4394,male,AU,rockhampton,new south wales,1219,-134,114
4395,female,DE,schweinfurt,schleswig-holstein,61278,1733,17
4396,female,IE,mallow,dún laoghaire–rathdown,39173,-240,123
4397,male,TR,kütahya,İzmir,47663,-240,123
4398,female,IE,laytown-bettystown-mornington,donegal,84926,200,87
4399,male,US,phoenix,south carolina,42650,200,87
4400,female,GB,exeter,county antrim,J69 8ZR,-67,107
4401,male,US,knoxville,arizona,57458,-1200,175
4402,female,BR,gravataí,pará,90988,-160,117
4403,male,IE,ashbourne,sligo,79220,-458,137
4404,female,CA,lafontaine,newfoundland and labrador,76256,400,71
4405,male,CH,cheseaux-sur-lausanne,neuchâtel,1358,-334,130
4406,male,NL,heiloo,utrecht,65451,100,95
4407,male,FR,versailles,corrèze,70221,2800,5
4408,male,IR,بیرجند,همدان,79274,-200,120
4409,male,IE,duleek,south dublin,54992,-800,158
4410,female,FR,courbevoie,somme,36162,400,71
4411,female,US,waxahachie,north carolina,39908,800,48
4412,male,BR,varginha,alagoas,51066,0,102
4413,female,US,worcester,new jersey,86359,0,102
4414,female,FI,parikkala,central finland,50160,0,102
4415,male,US,orlando,pennsylvania,20432,400,71
4416,female,ES,parla,castilla la mancha,93484,200,87
4417,male,DE,aichach-friedberg,niedersachsen,62062,0,102
4418,male,GB,lisburn,west yorkshire,T9 4NG,0,102
4419,male,NZ,tauranga,marlborough,37295,-200,120
4420,male,NL,staphorst,zeeland,82905,-800,158
4421,male,US,antioch,oregon,30184,-400,134
4422,female,NL,oude ijsselstreek,utrecht,74790,66,98
4423,female,NZ,tauranga,wellington,98751,,
4424,male,DK,støvring ,sjælland,97085,-134,114
4425,male,TR,kilis,kilis,97851,150,91
4426,male,ES,logroño,la rioja,24512,-286,126
4427,female,FR,toulon,côte-d'or,66967,533,65
4428,male,FI,kokemäki,lapland,21062,533,65
4429,female,BR,parintins,paraíba,56466,,
4430,female,BR,bauru,rio de janeiro,77759,-267,125
4431,female,BR,governador valadares,espírito santo,10581,-600,147
4432,male,TR,van,muğla,49114,-400,134
4433,female,AU,geelong,south australia,4476,400,71
4434,male,NZ,palmerston north,northland,16316,400,71
4435,female,CH,st-sulpice vd,zürich,7549,1200,30
4436,male,FI,kankaanpää,northern savonia,38062,500,66
4437,male,IR,سیرجان,مرکزی,38348,-1200,175
4438,female,IE,cashel,roscommon,76966,1000,38
4439,male,TR,manisa,ağrı,18910,0,102
4440,female,CA,lloydminster,québec,24102,150,91
4441,female,AU,tamworth,south australia,5180,80,97
4442,female,FR,vitry-sur-seine,tarn-et-garonne,59168,320,76
4443,female,FR,bordeaux,finistère,15263,400,71
4444,female,BR,divinópolis,maranhão,57074,-100,111
4445,male,DK,skaerbaek,sjælland,26069,400,71
4446,male,IE,sallins,cavan,58245,0,102
4447,male,CH,syens,luzern,7606,-1300,179
4448,male,IR,بیرجند,فارس,98875,0,102
4449,female,DK,vipperød,midtjylland,66872,-600,147
4450,female,IE,tralee,galway city,37801,480,67
4451,male,CA,summerside,manitoba,91649,0,102
4452,male,AU,orange,western australia,1414,-200,120
4453,male,CA,westport,prince edward island,39051,266,81
4454,male,ES,fuenlabrada,navarra,99571,0,102
4455,male,NL,marum,drenthe,99596,,
4456,male,CH,villars-sous-yens,neuchâtel,3351,480,67
4457,male,BR,bragança paulista,pernambuco,59900,-67,107
4458,female,NL,tholen,noord-brabant,75692,400,71
4459,female,CH,grancy,bern,9953,500,66
4460,male,CA,cartwright,nunavut,70384,-800,158
4461,female,FR,strasbourg,vosges,74498,533,65
4462,female,TR,kilis,sinop,37932,-934,163
4463,male,BR,camaçari,minas gerais,48680,480,67
4464,female,ES,lorca,melilla,65116,-400,134
4465,male,BR,itapipoca,paraná,42073,1200,30
4466,male,CA,deer lake,manitoba,74616,1000,38
4467,male,BR,vespasiano,paraíba,84622,0,102
4468,female,DE,ebersberg,schleswig-holstein,77385,-400,134
4469,male,GB,coventry,northumberland,Z4I 9LX,-2000,199
4470,male,ES,pamplona,galicia,64638,1200,30
4471,female,NZ,auckland,wellington,83793,-200,120
4472,male,DK,brøndby strand,midtjylland,90371,0,102
4473,female,NL,halderberge,gelderland,64367,866,46
4474,male,DE,neuwied,rheinland-pfalz,77877,1800,16
4475,male,TR,zonguldak,bayburt,79857,-100,111
4476,male,BR,teófilo otoni,sergipe,77843,228,85
4477,female,DE,leer,thüringen,39852,-400,134
4478,male,IR,مشهد,خراسان جنوبی,30394,100,95
4479,male,IR,رشت,هرمزگان,41354,80,97
4480,female,TR,niğde,muğla,76494,-667,151
4481,male,NZ,dunedin,otago,55609,800,48
4482,male,ES,móstoles,galicia,97948,533,65
4483,female,CH,cottens vd,schaffhausen,5302,200,87
4484,male,IE,dublin,mayo,14915,400,71
4485,male,IE,portlaoise,tipperary,82544,-534,143
4486,male,TR,karaman,ankara,57747,800,48
4487,male,ES,granada,extremadura,99935,-200,120
4488,male,GB,newry,devon,DK6A 6AR,400,71
4489,female,TR,İzmir,iğdır,46321,-80,109
4490,female,AU,traralgon,queensland,7444,400,71
4491,male,NZ,auckland,marlborough,36390,0,102
4492,female,IR,اهواز,اصفهان,11498,240,84
4493,male,FR,montpellier,maine-et-loire,55428,-134,114
4494,male,CA,trenton,alberta,48953,114,94
4495,male,TR,bilecik,ardahan,18824,-134,114
4496,male,IR,شهریار,گیلان,28254,0,102
4497,male,IR,شیراز,کرمان,86008,160,90
4498,female,GB,gloucester,shropshire,FW5A 7BD,-1200,175
4499,female,TR,ağrı,amasya,44355,480,67
4500,male,ES,jerez de la frontera,país vasco,65359,0,102
4501,male,ES,málaga,la rioja,40568,1000,38
4502,male,IE,nenagh,kerry,61365,-800,158
4503,female,DK,snertinge,hovedstaden,64985,-534,143
4504,female,CA,stirling,nunavut,57883,0,102
4505,male,FI,toholampi,kymenlaakso,30174,,
4506,male,IR,سبزوار,سیستان و بلوچستان,24137,-300,127
4507,male,BR,guarulhos,rio grande do norte,39051,80,97
4508,female,CH,cully,ticino,1884,0,102
4509,female,NZ,wellington,gisborne,91155,600,61
4510,male,NL,leek,overijssel,73147,-800,158
4511,male,BR,parnamirim,ceará,28911,1000,38
4512,female,NL,cromstrijen,noord-brabant,14973,-80,109
4513,male,GB,bath,leicestershire,R45 2LR,-134,114
4514,female,FI,kurikka,north karelia,32135,-1100,171
4515,female,BR,piracicaba,pará,91310,200,87
4516,male,TR,balıkesir,karabük,45374,-640,149
4517,female,CH,echichens,valais,7907,-134,114
4518,male,ES,ferrol,cantabria,47883,-1900,198
4519,male,AU,geraldton,northern territory,8823,933,42
4520,male,IE,kildare,dún laoghaire–rathdown,71552,0,102
4521,female,CA,deer lake,alberta,42312,-667,151
4522,male,IE,tralee,leitrim,79473,-600,147
4523,female,FI,kökar,southern ostrobothnia,40246,-720,155
4524,female,GB,preston,county fermanagh,QY3J 6ZF,-700,154
4525,male,FR,vitry-sur-seine,haute-saône,19731,320,76
4526,male,CH,mollie-margot,obwalden,9260,333,75
4527,male,BR,taboão da serra,ceará,69942,-400,134
4528,female,FR,mulhouse,charente,76151,266,81
4529,male,US,pompano beach,west virginia,28833,,
4530,male,FR,aulnay-sous-bois,eure,70050,-134,114
4531,female,ES,valencia,cantabria,96634,-500,141
4532,male,US,augusta,ohio,41970,-800,158
4533,male,DE,wunsiedel i. fichtelgebirge,berlin,19370,-400,134
4534,female,AU,coffs harbour,queensland,8559,666,56
4535,male,IR,خوی,سیستان و بلوچستان,22027,-100,111
4536,female,NZ,new plymouth,tasman,98539,500,66
4537,male,NZ,hastings,wellington,45400,266,81
4538,female,BR,rio branco,rondônia,61553,-100,111
4539,male,NL,raalte,flevoland,69353,-200,120
4540,male,CA,killarney,manitoba,15088,-400,134
4541,female,NL,montferland,friesland,79777,-600,147
4542,male,NL,lingewaal,overijssel,91522,800,48
4543,female,CA,windsor,québec,82841,-400,134
4544,female,IR,مشهد,همدان,91165,320,76
4545,male,FR,nantes,hauts-de-seine,56434,0,102
4546,female,FI,kronoby,southern ostrobothnia,47240,0,102
4547,female,CA,charlottetown,ontario,24366,-240,123
4548,male,IE,kilcoole,longford,47169,-800,158
4549,male,DE,döbeln,saarland,39911,-200,120
4550,female,CH,crissier,ticino,7414,-629,148
4551,female,CA,killarney,nova scotia,45338,57,99
4552,female,IE,carrigaline,cavan,49028,-400,134
4553,female,BR,parauapebas,rondônia,45201,66,98
4554,male,US,centennial,wyoming,46545,400,71
4555,female,DE,coburg,mecklenburg-vorpommern,16386,-667,151
4556,male,US,nashville,idaho,47801,-400,134
4557,male,DK,noerre alslev,sjælland,98402,-200,120
4558,male,AU,bendigo,western australia,6519,-300,127
4559,male,IR,مشهد,ایلام,65920,-134,114
4560,male,GB,newry,warwickshire,U7S 6LA,0,102
4561,male,DE,gütersloh,mecklenburg-vorpommern,92784,-2300,203
4562,female,CH,bretigny-sur-morrens,uri,3922,-267,125
4563,male,FR,clermont-ferrand,pyrénées-atlantiques,82848,-267,125
4564,male,DE,osterode am harz,hamburg,13295,-200,120
4565,female,CH,prilly,uri,2214,266,81
4566,female,AU,mildura,south australia,3800,-67,107
4567,male,CH,bournens,uri,7566,200,87
4568,female,CA,red rock,ontario,44214,200,87
4569,male,NL,valkenswaard,overijssel,50016,-223,121
4570,male,IR,خرم‌آباد,اردبیل,82732,-400,134
4571,male,NZ,timaru,nelson,53973,-400,134
4572,male,FR,montpellier,ariège,18446,-3067,208
4573,male,FR,avignon,haute-loire,36024,200,87
4574,male,DE,lübeck,nordrhein-westfalen,91561,-900,161
4575,male,IE,buncrana,cavan,94523,-134,114
4576,female,DK,sønder stenderup,hovedstaden,23813,400,71
4577,female,US,cincinnati,alaska,88695,1400,23
4578,female,FR,besançon,hauts-de-seine,81857,-1400,183
4579,male,ES,vitoria,asturias,86783,-300,127
4580,male,NZ,dunedin,nelson,94484,57,99
4581,female,NL,bergen,zuid-holland,20531,80,97
4582,female,CH,epautheyres,fribourg,6016,160,90
4583,female,FR,strasbourg,guadeloupe,82644,-267,125
4584,female,BR,cametá,rio grande do sul,44227,320,76
4585,male,ES,gandía,galicia,59164,,
4586,female,TR,denizli,malatya,95650,100,95
